,Restaurant,Borough,Neighborhood,Postcode,CUISINE DESCRIPTION,GRADE,Address,Coordinates,latitude,longitude
887,SUNRISE COFFEE SHOP,QUEENS,PARSONS BOULEVARD,11355,American,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
888,MY THREE SONS RESTAURANT,BROOKLYN,FT HAMILTON PARKWAY,11228,American,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
889,MY THREE SONS RESTAURANT,BROOKLYN,FT HAMILTON PARKWAY,11228,American,P,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
890,CHICKEN DELICIOUS,BROOKLYN,KINGS HIGHWAY,11223,Chicken,A,"Kungsholmen, Sthlm, Stockholm, Sveriges Landskap, Stockholms län, Svealand, Sverige","Kungsholmen, Stockholm, Sweden",59.3311812,18.0407363
891,FELIX,MANHATTAN,WEST BROADWAY,10013,French,Z,"屏東縣, 臺灣省, TW","Pingtung County, Taiwan",22.5519759,120.5487597
892,FELIX,MANHATTAN,WEST BROADWAY,10013,French,B,"屏東縣, 臺灣省, TW","Pingtung County, Taiwan",22.5519759,120.5487597
893,FELIX,MANHATTAN,WEST BROADWAY,10013,French,C,"屏東縣, 臺灣省, TW","Pingtung County, Taiwan",22.5519759,120.5487597
894,MIKE'S DONUTS,BROOKLYN,5 AVENUE,11220,Donuts,A,"Lagrasse, Narbonne, Aude, Occitanie, France métropolitaine, 11220, France","11220 Lagrasse, France",43.0915,2.618532
895,ILDA'S PLACE II,QUEENS,BAXTER AVENUE,11373,American,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
896,BROADWAY STATION,QUEENS,BROADWAY,11106,American,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
897,PORTO PRINCE STAR RESTAURANT,QUEENS,LINDEN BOULEVARD,11411,Caribbean,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
898,PORTO PRINCE STAR RESTAURANT,QUEENS,LINDEN BOULEVARD,11411,Caribbean,P,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
899,PORTO PRINCE STAR RESTAURANT,QUEENS,LINDEN BOULEVARD,11411,Caribbean,C,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
900,PORTO PRINCE STAR RESTAURANT,QUEENS,LINDEN BOULEVARD,11411,Caribbean,B,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
901,WHITE CASTLE,BRONX,EAST TREMONT AVENUE,10461,Hamburgers,A,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
902,ALPHA DONUTS,QUEENS,QUEENS BOULEVARD,11104,American,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
903,MCDONALD AVENUE DINER,BROOKLYN,MCDONALD AVENUE,11230,American,A,"Chalabre, Avenue Auguste Cathala, Ségovent, Chalabre, Limoux, Aude, Occitanie, France métropolitaine, 11230, France","Avenue Auguste Cathala, 11230 Chalabre, France",42.9841172,2.0072292
904,COUNTRY DONUTS,STATEN ISLAND,RICHMOND AVENUE,10312,Donuts,A,"Staten Island, Richmond County, NYC, New York, USA","Richmond County, Staten Island, NY, USA",40.5605312,-74.1474846
905,FRANK'S PLACE,BROOKLYN,SMITH STREET,11231,American,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
906,ELMHURST FAMOUS PIZZA,QUEENS,BROADWAY,11373,Pizza,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
907,MCDONALD'S,BRONX,EAST  204 STREET,10467,Hamburgers,A,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
908,OLYMPIC FLAME DINER,MANHATTAN,WEST   60 STREET,10023,American,A,"Upper West Side, Manhattan Community Board 7, Manhattan, New York County, NYC, New York, USA","250 W 87th St # 2, New York, NY 10024, USA",40.7890699,-73.97654949999999
909,CARUSO PIZZERIA & RESTAURANT,BROOKLYN,SMITH STREET,11201,Pizza/Italian,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
910,JAVA RESTAURANT,BROOKLYN,7TH AVENUE,11215,Indonesian,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
911,TEQUILLA SUNRISE,QUEENS,BELL BOULEVARD,11361,Mexican,Z,"القاهرة, محافظة القاهرة, مصر","Cairo, Cairo Governorate, Egypt",30.0444196,31.2357116
912,TEQUILLA SUNRISE,QUEENS,BELL BOULEVARD,11361,Mexican,A,"القاهرة, محافظة القاهرة, مصر","Cairo, Cairo Governorate, Egypt",30.0444196,31.2357116
913,TEQUILLA SUNRISE,QUEENS,BELL BOULEVARD,11361,Mexican,P,"القاهرة, محافظة القاهرة, مصر","Cairo, Cairo Governorate, Egypt",30.0444196,31.2357116
914,TEQUILLA SUNRISE,QUEENS,BELL BOULEVARD,11361,Mexican,B,"القاهرة, محافظة القاهرة, مصر","Cairo, Cairo Governorate, Egypt",30.0444196,31.2357116
915,PIZZA NOSH,BROOKLYN,NOSTRAND AVENUE,11229,Pizza,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
916,CARIDAD RESTAURANT,MANHATTAN,BROADWAY,10031,Spanish,A,"Hamilton Heights, Manhattan Community Board 9, Manhattan, New York County, NYC, New York, 10031, USA","16 Old Broadway, New York, NY 10027, USA",40.815638,-73.957341
917,CARIDAD RESTAURANT,MANHATTAN,BROADWAY,10031,Spanish,B,"Hamilton Heights, Manhattan Community Board 9, Manhattan, New York County, NYC, New York, 10031, USA","16 Old Broadway, New York, NY 10027, USA",40.815638,-73.957341
918,WHITE CASTLE,QUEENS,ROCKAWAY BOULEVARD,11417,Hamburgers,A,"Lasnamäe, Kesklinn, Tallinn, Lasnamäe linnaosa, Tallinn, Harju maakond, 11412, Eesti","Lasnamäe, Tallinn, Estonia",59.4311812,24.7879513
919,THE STUMBLE INN,MANHATTAN,2 AVENUE,10021,American,A,"Lenox Hill, Manhattan Community Board 8, Manhattan, New York County, NYC, New York, 10021, USA","505 Park Ave #620, New York, NY 10022, USA",40.7629517,-73.96929639999999
920,THE STUMBLE INN,MANHATTAN,2 AVENUE,10021,American,C,"Lenox Hill, Manhattan Community Board 8, Manhattan, New York County, NYC, New York, 10021, USA","505 Park Ave #620, New York, NY 10022, USA",40.7629517,-73.96929639999999
921,ROSA'S PIZZA & PASTA,QUEENS,METROPOLITAN AVENUE,11379,Pizza/Italian,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
922,ROSA'S PIZZA & PASTA,QUEENS,METROPOLITAN AVENUE,11379,Pizza/Italian,B,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
923,MCDONALD'S,QUEENS,NORTHERN BOULEVARD,11362,Hamburgers,A,"Queens, Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
924,MCDONALD'S,QUEENS,NORTHERN BOULEVARD,11362,Hamburgers,B,"Queens, Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
925,GOLDEN PIZZA,BRONX,EAST  138 STREET,10454,Pizza,A,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
926,GOLDEN PIZZA,BRONX,EAST  138 STREET,10454,Pizza,C,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
927,MCDONALD'S,STATEN ISLAND,RICHMOND AVENUE,10314,Hamburgers,A,"Todt Hill, Staten Island, Richmond County, NYC, New York, 10304, USA","Todt Hill, Staten Island, NY, USA",40.5975007,-74.10189749999999
928,MCDONALD'S,BRONX,WHITE PLAINS ROAD,10467,Hamburgers,A,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
929,JULES BISTRO,MANHATTAN,ST MARKS PLACE,10003,French,B,"East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, USA","59 E 4th St, New York, NY 10003, USA",40.727026,-73.9908526
930,JULES BISTRO,MANHATTAN,ST MARKS PLACE,10003,French,A,"East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, USA","59 E 4th St, New York, NY 10003, USA",40.727026,-73.9908526
931,LA CONTENTA OESTE,MANHATTAN,WEST   11 STREET,10011,Mexican,B,"Hudson Yards, Manhattan Community Board 4, Manhattan, New York County, NYC, New York, USA","330 W 42nd St #2601, New York, NY 10036, USA",40.7575867,-73.9915613
932,LA CONTENTA OESTE,MANHATTAN,WEST   11 STREET,10011,Mexican,A,"Hudson Yards, Manhattan Community Board 4, Manhattan, New York County, NYC, New York, USA","330 W 42nd St #2601, New York, NY 10036, USA",40.7575867,-73.9915613
933,SMILER'S DELI,MANHATTAN,MADISON AVENUE,10022,Delicatessen,Z,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
934,SMILER'S DELI,MANHATTAN,MADISON AVENUE,10022,Delicatessen,P,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
935,SMILER'S DELI,MANHATTAN,MADISON AVENUE,10022,Delicatessen,A,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
936,SMILER'S DELI,MANHATTAN,MADISON AVENUE,10022,Delicatessen,B,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
937,MENDY'S,MANHATTAN,PARK AVENUE,10016,Jewish/Kosher,A,"澎湖縣, 臺灣省, TW","Penghu County, Taiwan",23.5711899,119.5793157
938,CARMINE'S,MANHATTAN,WEST   44 STREET,10036,Italian,A,"Hell's Kitchen, Manhattan Community Board 4, Manhattan, New York County, NYC, New York, USA","330 W 42nd St #2601, New York, NY 10036, USA",40.7575867,-73.9915613
939,Coney Island Baby,MANHATTAN,AVENUE A,10009,American,A,"雲林縣, 臺灣省, TW","Yunlin County, Taiwan",23.7092033,120.4313373
940,Coney Island Baby,MANHATTAN,AVENUE A,10009,American,B,"雲林縣, 臺灣省, TW","Yunlin County, Taiwan",23.7092033,120.4313373
941,DELMONICO GOURMET,MANHATTAN,LEXINGTON AVENUE,10017,American,A,"基隆市, 中正區, 基隆市, 臺灣省, 20201, TW","Keelung City, Taiwan",25.1276033,121.7391833
942,DELMONICO GOURMET,MANHATTAN,LEXINGTON AVENUE,10017,American,B,"基隆市, 中正區, 基隆市, 臺灣省, 20201, TW","Keelung City, Taiwan",25.1276033,121.7391833
943,RITMO'S 60,QUEENS,STEINWAY STREET,11103,American,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
944,DA NICO RESTAURANT,MANHATTAN,MULBERRY STREET,10013,Italian,Z,"屏東縣, 臺灣省, TW","Pingtung County, Taiwan",22.5519759,120.5487597
945,DA NICO RESTAURANT,MANHATTAN,MULBERRY STREET,10013,Italian,A,"屏東縣, 臺灣省, TW","Pingtung County, Taiwan",22.5519759,120.5487597
946,LA DINASTIA,MANHATTAN,BROADWAY,10032,Chinese/Cuban,A,"Washington Heights, Manhattan Community Board 12, Manhattan, New York County, NYC, New York, USA","530 W 166th St #1, New York, NY 10032, USA",40.8391902,-73.93962069999999
947,LA DINASTIA,MANHATTAN,BROADWAY,10032,Chinese/Cuban,B,"Washington Heights, Manhattan Community Board 12, Manhattan, New York County, NYC, New York, USA","530 W 166th St #1, New York, NY 10032, USA",40.8391902,-73.93962069999999
948,LA DINASTIA,MANHATTAN,BROADWAY,10032,Chinese/Cuban,C,"Washington Heights, Manhattan Community Board 12, Manhattan, New York County, NYC, New York, USA","530 W 166th St #1, New York, NY 10032, USA",40.8391902,-73.93962069999999
949,CAFFE ROMA,MANHATTAN,BROOME STREET,10013,Bakery,A,"屏東縣, 臺灣省, TW","Pingtung County, Taiwan",22.5519759,120.5487597
950,CAFFE ROMA,MANHATTAN,BROOME STREET,10013,Bakery,P,"屏東縣, 臺灣省, TW","Pingtung County, Taiwan",22.5519759,120.5487597
951,CHRISTINA'S RESTAURANT,BROOKLYN,MANHATTAN AVENUE,11222,Polish,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
952,POLLOS A LA BRASA MARIO,QUEENS,ROOSEVELT AVENUE,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
953,POLLOS A LA BRASA MARIO,QUEENS,ROOSEVELT AVENUE,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
954,ESS-A-BAGEL,MANHATTAN,THIRD AVENUE,10022,Bagels/Pretzels,A,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
955,ESS-A-BAGEL,MANHATTAN,THIRD AVENUE,10022,Bagels/Pretzels,B,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
956,AUCTION HOUSE,MANHATTAN,EAST   89 STREET,10128,American,A,"Crocetta, Torino, TO, PIE, Italia","Crocetta, Torino TO, Italy",45.0583636,7.6658272
957,ROYAL KING'S PIZZA,BROOKLYN,5 AVENUE,11220,Pizza,A,"Lagrasse, Narbonne, Aude, Occitanie, France métropolitaine, 11220, France","11220 Lagrasse, France",43.0915,2.618532
958,CORNER CAFE AND BAKERY,MANHATTAN,THIRD AVENUE,10128,American,A,"Crocetta, Torino, TO, PIE, Italia","Crocetta, Torino TO, Italy",45.0583636,7.6658272
959,CORNER CAFE AND BAKERY,MANHATTAN,THIRD AVENUE,10128,American,P,"Crocetta, Torino, TO, PIE, Italia","Crocetta, Torino TO, Italy",45.0583636,7.6658272
960,MR. PHIL'S PIZZA,BROOKLYN,NEW UTRECHT AVE,11228,Pizza,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
961,TEE DEE'S TAVERN,QUEENS,COOPER AVENUE,11385,Irish,A,"Queens, Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
962,METRO DINER,MANHATTAN,BROADWAY,10025,American,A,"Manhattan Valley, Manhattan Community Board 7, Manhattan, New York County, NYC, New York, USA","250 W 87th St # 2, New York, NY 10024, USA",40.7890699,-73.97654949999999
963,PUGSLEY PIZZA,BRONX,EAST  191 STREET,10458,Pizza,A,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
964,MONTEBELLO RESTAURANT,MANHATTAN,EAST   56 STREET,10022,Italian,A,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
965,MONTEBELLO RESTAURANT,MANHATTAN,EAST   56 STREET,10022,Italian,B,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
966,NEW WAVE CAFE & RESTAURANT,MANHATTAN,BROADWAY,10024,Armenian,A,"Upper West Side, Manhattan Community Board 7, Manhattan, New York County, NYC, New York, USA","250 W 87th St # 2, New York, NY 10024, USA",40.7890699,-73.97654949999999
967,NEW WAVE CAFE & RESTAURANT,MANHATTAN,BROADWAY,10024,Armenian,C,"Upper West Side, Manhattan Community Board 7, Manhattan, New York County, NYC, New York, USA","250 W 87th St # 2, New York, NY 10024, USA",40.7890699,-73.97654949999999
968,MEDITERRANEO,MANHATTAN,2 AVENUE,10065,Italian,Z,"Lenox Hill, Manhattan Community Board 8, Manhattan, New York County, NYC, New York, USA","505 Park Ave #620, New York, NY 10022, USA",40.7629517,-73.96929639999999
969,MEDITERRANEO,MANHATTAN,2 AVENUE,10065,Italian,A,"Lenox Hill, Manhattan Community Board 8, Manhattan, New York County, NYC, New York, USA","505 Park Ave #620, New York, NY 10022, USA",40.7629517,-73.96929639999999
970,POPEYES,QUEENS,JAMAICA AVENUE,11428,Chicken,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
971,PARADISE ALLEY BAR,QUEENS,150 STREET,11355,American,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
972,PARADISE ALLEY BAR,QUEENS,150 STREET,11355,American,B,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
973,FLANNERY'S BAR,MANHATTAN,WEST   14 STREET,10011,American,A,"Hudson Yards, Manhattan Community Board 4, Manhattan, New York County, NYC, New York, USA","330 W 42nd St #2601, New York, NY 10036, USA",40.7575867,-73.9915613
974,MANHATTAN ESPRESSO,MANHATTAN,EAST   49 STREET,10017,CafÃ©/Coffee/Tea,A,"基隆市, 中正區, 基隆市, 臺灣省, 20201, TW","Keelung City, Taiwan",25.1276033,121.7391833
975,SHARMEL CATERERS,QUEENS,EMPIRE AVENUE,11691,Jewish/Kosher,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
976,TOLEDO,MANHATTAN,EAST   36 STREET,10016,Spanish,A,"澎湖縣, 臺灣省, TW","Penghu County, Taiwan",23.5711899,119.5793157
977,BAGEL BOB'S,MANHATTAN,UNIVERSITY PLACE,10003,Bagels/Pretzels,A,"East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, USA","59 E 4th St, New York, NY 10003, USA",40.727026,-73.9908526
978,FRANKIE BOY'S PIZZA & SALAD,MANHATTAN,BROADWAY,10018,Pizza,B,"新竹市, 臺灣省, TW","Hsinchu, East District, Hsinchu City, Taiwan",24.8138287,120.9674798
979,FRANKIE BOY'S PIZZA & SALAD,MANHATTAN,BROADWAY,10018,Pizza,A,"新竹市, 臺灣省, TW","Hsinchu, East District, Hsinchu City, Taiwan",24.8138287,120.9674798
980,WHITE CASTLE,BRONX,WESTCHESTER AVENUE,10459,Hamburgers,A,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
981,CAFFE GRAZIE,MANHATTAN,EAST   84 STREET,10028,Italian,A,"Yorkville, Manhattan Community Board 8, Manhattan, New York County, NYC, New York, USA","505 Park Ave #620, New York, NY 10022, USA",40.7629517,-73.96929639999999
982,"SUGAR HILL RESTAURANT, SUPPER CLUB AND DISCO",BROOKLYN,DEKALB AVENUE,11216,American,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
983,ARIRANG HIBACHI STEAKHOUSE,BROOKLYN,4 AVENUE,11209,Steak,A,"BK, Kings County, NYC, New York, USA","20 Skillman Ave, Brooklyn, NY 11211, USA",40.715211,-73.951022
984,MCCOY'S PUB,MANHATTAN,9 AVENUE,10019,Irish,A,"Theater District, Manhattan Community Board 5, Manhattan, New York County, NYC, New York, USA","330 W 42nd St #2601, New York, NY 10036, USA",40.7575867,-73.9915613
985,BEN'S KOSHER DELI & RESTAURANT,QUEENS,26 AVENUE,11360,Jewish/Kosher,A,"Villeneuve-les-Corbières, Narbonne, Aude, Occitanie, France métropolitaine, 11360, France","11360 Villeneuve-les-Corbières, France",42.977171,2.777277
986,LUCIA PIZZA,QUEENS,ROOSEVELT AVENUE,11354,Pizza,A,"Queens County, NYC, New York, USA","Queens, NY, USA",40.7282239,-73.7948516
987,LE COLONIAL,MANHATTAN,EAST   57 STREET,10022,Asian,A,"Midtown East, Manhattan Community Board 6, Manhattan, New York County, NYC, New York, USA","211 E 43rd St #1404, New York, NY 10017, USA",40.7512663,-73.9731576
988,CREDIT AGRICOLE-CBI EXECUTIVE ROOM,MANHATTAN,AVENUE OF THE AMERICAS,10019,French,A,"Theater District, Manhattan Community Board 5, Manhattan, New York County, NYC, New York, USA","330 W 42nd St #2601, New York, NY 10036, USA",40.7575867,-73.9915613
989,MANHATTAN DINER,MANHATTAN,BROADWAY,10025,American,A,"Manhattan Valley, Manhattan Community Board 7, Manhattan, New York County, NYC, New York, USA","250 W 87th St # 2, New York, NY 10024, USA",40.7890699,-73.97654949999999
990,SHARAKU JAPANESE RESTAURANT,MANHATTAN,STUYVESANT STREET,10003,Japanese,Z,"East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, USA","59 E 4th St, New York, NY 10003, USA",40.727026,-73.9908526
991,SHARAKU JAPANESE RESTAURANT,MANHATTAN,STUYVESANT STREET,10003,Japanese,B,"East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, USA","59 E 4th St, New York, NY 10003, USA",40.727026,-73.9908526
992,SHARAKU JAPANESE RESTAURANT,MANHATTAN,STUYVESANT STREET,10003,Japanese,C,"East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, USA","59 E 4th St, New York, NY 10003, USA",40.727026,-73.9908526
993,SHARAKU JAPANESE RESTAURANT,MANHATTAN,STUYVESANT STREET,10003,Japanese,A,"East Village, Manhattan Community Board 3, Manhattan, New York County, NYC, New York, USA","59 E 4th St, New York, NY 10003, USA",40.727026,-73.9908526
994,DOMINICK'S BAR & RESTAURANT,BRONX,ARTHUR AVENUE,10458,Italian,A,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
995,DOMINICK'S BAR & RESTAURANT,BRONX,ARTHUR AVENUE,10458,Italian,C,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
996,DOMINICK'S BAR & RESTAURANT,BRONX,ARTHUR AVENUE,10458,Italian,B,"Bronx County, NYC, New York, USA","The Bronx, NY, USA",40.8447819,-73.8648268
